date,AAPL,MSFT,NVDA,AMZN,TSLA,GOOGL,META,JPM
2024-04-01,0.4997950323558233,0.7880218105790429,0.6099879871908023,0.72836070372057,0.2996729743247435,0.49516612394517817,0.5733604682590767,0.35755081316568094
2024-04-02,0.4966290493985042,0.7884042946628304,0.6159514108894846,0.726912717051389,0.32290893237489876,0.4909372156486324,0.5653693241019572,0.3586040763347068
2024-04-03,0.49491701511409103,0.7881403885800183,0.6166138348876946,0.7255981893752212,0.32142059576804843,0.4911620820677926,0.5643532090637112,0.3589746580758796
2024-04-04,0.4552185877503681,0.7735449364527182,0.6130083539399396,0.7186999504297094,0.27661166985472996,0.5033244808671072,0.5460297168593155,0.4213216393224937
2024-04-05,0.45889602124976997,0.7818353008964886,0.6174814510279768,0.7371344676039318,0.2453097573299352,0.5168071541209356,0.5527135581910857,0.4275753079378048
2024-04-08,0.45579584420539815,0.7826499363323154,0.6151347164891652,0.7353568396308456,0.2358573932048894,0.5105387224907546,0.5479231066600214,0.42817535896003556
2024-04-09,0.4530391860690535,0.7843929572539953,0.6119061487446527,0.7385608340973279,0.2316484079388265,0.5086789264200794,0.5470464768161747,0.4237714657890472
2024-04-10,0.4627776361975312,0.7878292818426978,0.5873759950728976,0.7254063477618062,0.24775092598073598,0.5042519511703522,0.5357081820635501,0.44557124303414064
2024-04-11,0.4589553468781157,0.7971064581784799,0.6069798286470004,0.7261528883295567,0.2592398237653758,0.5119384484959042,0.5281048129572193,0.43161945757316433
2024-04-12,0.41468304622069563,0.8039549347617816,0.6160442481498035,0.7289818188783375,0.2620756552017481,0.5117818962307511,0.5399468347772812,0.4772143640966199
2024-04-15,0.42541206897172523,0.8115115489236502,0.6245953129952083,0.7327563192060155,0.30978789505308696,0.5201149057611635,0.5468513800954206,0.469542425795021
2024-04-16,0.40672376243900116,0.8078894732762276,0.6118121101400339,0.7354206151311009,0.3137530860870902,0.5089724199092271,0.5464337406057298,0.4533423453254312
2024-04-17,0.4107985719995145,0.8125644433996563,0.619181210207156,0.7412621328751472,0.315800146718498,0.5013280091212559,0.5510065861340041,0.4565535806848008
2024-04-18,0.40990442397562954,0.8044482651501089,0.6191005553894533,0.7405248948591806,0.3179288034565757,0.49905938832430335,0.5473464362025965,0.45797420084161783
2024-04-19,0.41828688591236723,0.8107843801932627,0.6235908083018243,0.748168490749192,0.32222560112962373,0.5057667448749376,0.5612670901899987,0.4012580117351598
2024-04-22,0.42472628459118184,0.8072233678246928,0.6339688519330252,0.7516001334769165,0.39448924973383304,0.5067125071388714,0.5545501929486208,0.41104191987983807
2024-04-23,0.4313223826025655,0.8129954899589414,0.6396770973387648,0.7541545980877805,0.40614341014586824,0.512316540657503,0.5622456483114858,0.4236535600085823
2024-04-24,0.4290652394440985,0.8084540400785583,0.6336349316136914,0.746740615153179,0.3357681199706733,0.5091205415708379,0.560420026016901,0.42518878648497427
2024-04-25,0.4248337509955529,0.7992680354214393,0.6195256362045095,0.7506110110933589,0.31384813580399995,0.5134163263763578,0.5333752534582736,0.43591070022903283
2024-04-26,0.38804228925918194,0.7879902993254432,0.6329585898913189,0.7454790493368318,0.2941522677060789,0.43753641998500914,0.5237542720735372,0.41336573652816383
2024-04-29,0.36869661943764936,0.771590097480854,0.6331296001264526,0.7363079414175042,0.27861465950804626,0.4166402503276937,0.5197245090955896,0.43384460801513053
2024-04-30,0.4092447778142895,0.7846875537509178,0.6162946548722885,0.8045487892659905,0.3250778364871882,0.43653990862026104,0.5543173595437744,0.4419707700935154
2024-05-01,0.4219503616980499,0.7650556620944059,0.6366065940536849,0.775075883703567,0.32234204806261163,0.4382345660220587,0.5396198804308473,0.44091081794140247
2024-05-02,0.439196473248479,0.766168380416636,0.647103218844586,0.7853962291602967,0.3164912445674908,0.44547059134392064,0.5418934774803307,0.4309469094974316
2024-05-03,0.4758716553072374,0.7719594330410788,0.6487992016749403,0.7800233571267735,0.3115967627647454,0.4360809892769878,0.5420663629157513,0.4085071891390716
2024-05-06,0.45683025246001735,0.7781163786203051,0.6552051685332025,0.7827322127236702,0.31822860093948063,0.4329987549396666,0.5546846364506732,0.413261184436418
2024-05-07,0.45628338906097404,0.7721736194492982,0.6493492749122814,0.7849546008741344,0.30995379101256315,0.4259942269940493,0.5588658811195937,0.4146986869644384
2024-05-08,0.4561056259967637,0.7753301780366463,0.6493317588427844,0.7880444103464341,0.30973988847311446,0.4251612848667758,0.5580006844650891,0.40673194186255923
2024-05-09,0.4529642559592981,0.7633896444466716,0.6536717029044599,0.7782956819774365,0.2961256947435773,0.4104023033075453,0.5521519657507911,0.39855420492624405
2024-05-10,0.4621002619876764,0.7617832100798122,0.6514135412397584,0.7696151201460688,0.2859408697759947,0.4105602887835616,0.5420651204151395,0.3922014255284067
2024-05-13,0.4600999296816094,0.7766304159160639,0.6648879898687268,0.7838903375108097,0.2688287417589411,0.4353119971079317,0.5341050787163434,0.38044696065561084
2024-05-14,0.45799598270029473,0.7765820579674018,0.6666652724485634,0.7839961610703242,0.27579829867595906,0.42910227041710175,0.5298225987754458,0.38117383385947234
2024-05-15,0.4646822606218117,0.7833933761393244,0.6660470850509627,0.7501451577404402,0.24855548560196955,0.43527576047469274,0.5398010219951725,0.3804040407220651
2024-05-16,0.46429861637807374,0.7842143387379336,0.671247887925734,0.7516040760955258,0.24699493717602053,0.43260611625577866,0.542178335678031,0.38046364938131455
2024-05-17,0.4638248357786217,0.7715127555479688,0.6108624681263839,0.7236473906348476,0.24389380616875062,0.44339568417828,0.5105960270972718,0.36835100340317267
2024-05-20,0.4655086993044158,0.7675178666617304,0.6089773346112416,0.7215330051492362,0.24429122937669692,0.4435985189169958,0.5101046269801082,0.3273834509995798
2024-05-21,0.463226811768699,0.7656943125363658,0.6112546585164725,0.7209192138491783,0.25919509878619457,0.4418954267325144,0.5076248408421475,0.32564282325690364
2024-05-22,0.46551299522218376,0.7623145083650926,0.6129270918852231,0.7232616474742236,0.2646017673116346,0.4446804723025369,0.503003819055258,0.3289778881233367
2024-05-23,0.4783498629646067,0.7647708753631847,0.5185840330367839,0.7272247617576859,0.2791680930116804,0.45562695863953356,0.4999187929975484,0.3372272083816769
2024-05-24,0.48841430453615303,0.7669346862805513,0.5212990460839761,0.724297166780407,0.28815855984680433,0.45382521600525355,0.5058373684573189,0.3458537288682267
2024-05-28,0.5046519205056398,0.7710825421853164,0.49558485813881203,0.7220434354766176,0.28842490671172666,0.47662923364560444,0.4942406432673188,0.35772727540115484
2024-05-29,0.5056062152152333,0.7677779332342698,0.4963591053032058,0.7162777950857947,0.28829050352292135,0.48420866867624845,0.4966181546579894,0.3657825935190868
2024-05-30,0.47253018947956205,0.7508040257998676,0.5194838486605068,0.711095507616098,0.25938006688589793,0.4931577741450655,0.49583793825721545,0.3799684391411239
2024-05-31,0.4790386312107762,0.7468092870598466,0.5011720490454125,0.6752133024783187,0.2626498920592468,0.4967857539909898,0.48704299430901227,0.3917382290658566
2024-06-03,0.4903626452417536,0.7381335788595016,0.48098372143559537,0.662318583562243,0.2591025868094081,0.4862199763668699,0.46602062152826373,0.4141327622979609
2024-06-04,0.503482164874589,0.7358013393178497,0.46910878671176903,0.6591590473714513,0.25305757618680935,0.4928038589018106,0.46247440668606815,0.4131044576926272
2024-06-05,0.5065170643616288,0.7454301503323612,0.48823434445975916,0.6692369200439826,0.2505012081796991,0.4938943547389165,0.49574227054974185,0.38365074048368586
2024-06-06,0.5134721233060776,0.7347430052073032,0.46397805491086846,0.6435753605622546,0.2544456054049166,0.4994953465445293,0.4771903144023841,0.3788787808425989
2024-06-07,0.5076207098884288,0.7351402744787869,0.4631116492859884,0.6478705186606675,0.2517024851804352,0.5019462139571863,0.47618529525951453,0.37491432779778433
2024-06-10,0.49564770567374944,0.7722702067892687,0.4616854771284156,0.6576872027199903,0.24274198289877236,0.5135624068049877,0.47665731096564984,0.37091032141175373
2024-06-11,0.4462145158984143,0.7596540042546245,0.4633217959200098,0.6402630734362462,0.24916702751480543,0.5038640260037962,0.46946070382614613,0.3829026818429123
2024-06-12,0.45971284802271967,0.7669859247185167,0.4738108801709281,0.6334612746770196,0.24955267105641354,0.49825909765393345,0.4595515689739328,0.3519908601338414
2024-06-13,0.4563605591541158,0.7649101552536696,0.47322821466005044,0.6180146932449438,0.25667029883561493,0.49849104684110357,0.46019274379117614,0.34965905465071867
2024-06-14,0.44895187068383824,0.7633439022755795,0.475836049799069,0.6111138533270577,0.24573308513197192,0.4949831409110265,0.4508619043838158,0.3378916377412254
2024-06-17,0.5021825260775475,0.7673849718583629,0.4628974886488005,0.6084680104642375,0.2682646327894237,0.4958257311554606,0.449890300433275,0.3388380101479089
2024-06-18,0.4962376471114145,0.7639344427383963,0.47158835234605556,0.6072333369629207,0.2641450705501804,0.501268919486893,0.44709935901108133,0.3370968632544423
2024-06-20,0.49602790743338165,0.7639524631967005,0.47693330538511364,0.590315474090894,0.2707180051565301,0.4958596733860928,0.4409791590601014,0.32668457513829674
2024-06-21,0.49964124738429716,0.7474128011079159,0.4825237950931578,0.56442820249004,0.27343140181329795,0.478874039645673,0.4435675078417324,0.33674918826192146
2024-06-24,0.48831123961569173,0.7592070534887725,0.5084321589808092,0.5638157393878783,0.2703426699567402,0.48696508243618086,0.44656573314964265,0.3082989929864236
2024-06-25,0.48903306748507264,0.7601434944339094,0.5080007231743441,0.5651506915260193,0.27393612896260616,0.48925379850286294,0.45080290688631064,0.3061877682975598
2024-06-26,0.4848389264779936,0.7679396223640683,0.5075099916321931,0.5375333935097902,0.2715258604885591,0.5080410201064649,0.4555732874389382,0.30387781093223143
2024-06-27,0.47958803157223395,0.7657358531893496,0.5013916516446796,0.5331965270664306,0.2526245519698283,0.5050027632881497,0.4706484602283191,0.30659177042094754
2024-06-28,0.4859746793409599,0.768334651467213,0.5027741840197304,0.5393249806789616,0.2516479967750999,0.511020580903662,0.4798901508395552,0.290609015976715
2024-07-01,0.48195464035436847,0.762705710707547,0.4851075040126457,0.5253294478292915,0.27208504313560655,0.4805234605397466,0.510158796734551,0.2709298934516106
2024-07-02,0.49534282600231094,0.7539937596505578,0.46883178084111005,0.5109894240891459,0.3274374437727641,0.4800097506912785,0.4945354171337171,0.2740678369727577
2024-07-03,0.49579537482353886,0.7536631402443987,0.4732277256123915,0.4981821956109328,0.3385911168173356,0.48166179394305975,0.4952180597718108,0.27295722284080287
2024-07-05,0.5014802131923228,0.7563287266557128,0.46241166813999296,0.5026908785308278,0.3417773269913927,0.4892670128120019,0.4966468812808502,0.252775296751754
2024-07-08,0.4906205098507656,0.757463857800894,0.48617353245929107,0.5162329859113914,0.325300971092658,0.4903214604728117,0.5134811222203468,0.2418029810117543
2024-07-09,0.47731678824873924,0.7447739746144142,0.4759716864273253,0.5076776198755698,0.32167077242478065,0.481431726753997,0.5134906873452878,0.24352171294932567
2024-07-10,0.5222002604448414,0.746186578474282,0.46750375616425477,0.48564706293860777,0.3019031508242151,0.47871556672528076,0.5024539470361937,0.07250672778062925
2024-07-11,0.517684781762512,0.745912155927245,0.48473009470938394,0.49845946285998965,0.3048411736275899,0.48668216595548924,0.5162032120954556,0.07801941055472071
2024-07-12,0.5164391096070678,0.740036507812819,0.48962227046337653,0.49210445511564416,0.30393107312812023,0.4780010209328913,0.49275923101221186,0.051526461235852535
2024-07-15,0.5083957469286631,0.7386760633388313,0.47240547665361105,0.48000426740627583,0.2987908762279984,0.4906508485083678,0.4891371946349851,0.044356994963412714
2024-07-16,0.4996415741022115,0.7201664216878608,0.4632350679728125,0.47340598758316793,0.2905918951246399,0.47635653784609716,0.4914260326076847,0.060117624360417087
2024-07-17,0.5246635051270899,0.7150734501829566,0.47199534791562253,0.48636595462536025,0.30488446700618993,0.4803932826566297,0.5205150612608817,0.06754644553406472
2024-07-18,0.5502387941640785,0.7203492150401662,0.4337157021827282,0.49819460293541534,0.3330262835297209,0.4902151720846237,0.47442339820548257,0.10683098441034848
2024-07-19,0.558382936782606,0.7139863292493482,0.43401944426518946,0.4871840083644637,0.35392789134113606,0.4817674011806866,0.44627593477579064,0.0850012727947101
2024-07-22,0.5428417897439943,0.7213380448378531,0.4500535462683559,0.47208072120793365,0.41137410957107484,0.49705289779682654,0.4574832679974565,0.08677854522174665
2024-07-23,0.545573257743803,0.7188027700105954,0.47189665530788144,0.44312747665696683,0.439246298457262,0.4879416599400685,0.4924358909988203,0.0880304602403882
2024-07-24,0.5996530681599544,0.7598897306791732,0.5205070228753519,0.4819395984782758,0.5672960527938277,0.6285375011424358,0.5825379594431217,0.12429089470061516
2024-07-25,0.602027469398232,0.7704046954074791,0.52647336952873,0.48208238958303556,0.598052023962205,0.6787800338789267,0.6044557869598578,0.12577074115500617
2024-07-26,0.573630967854057,0.7497127858172634,0.5231331950705991,0.4406767065650751,0.5575133504991326,0.6481107808401985,0.6366665359958883,0.12803864487826258
2024-07-29,0.5708209079875107,0.7719253435032919,0.5169882763937371,0.46993303393166497,0.5419309983658273,0.6490232420664444,0.6560229749224936,0.12851491821504837
2024-07-30,0.5586234110023965,0.7759126701294329,0.5193956985884854,0.4536310303484082,0.560043303729594,0.6301987664313096,0.659104204923953,0.10849709752167815
2024-07-31,0.5283812033389302,0.6889317258114745,0.5642735997435426,0.49175923200240257,0.5812368120935902,0.6292030762842035,0.6593991087042916,0.08580778904970052
2024-08-01,0.5751024970968561,0.6593472270701087,0.5877387491384207,0.4972264191469024,0.6104618830205152,0.6174624160175702,0.5093226251447794,0.13820312031336476
2024-08-02,0.5284425867056646,0.6852062730792886,0.5764330623219531,0.5799237525316352,0.6267276822623479,0.6489980289588317,0.5177349331105302,0.2530131050531341
2024-08-05,0.6134344627436608,0.7271310126201292,0.6023201207760174,0.6203548406323781,0.6204360479062913,0.7108030383094625,0.5274112417269899,0.3115255296113861
2024-08-06,0.5901318947695678,0.7309276424168829,0.6187322990841182,0.618726562132929,0.6262388234559163,0.6968009823319163,0.5401524006154361,0.32821814710030267
2024-08-07,0.5805186082395969,0.7295956128575499,0.6238885562753316,0.6112520728867057,0.6350271880892214,0.6901096577220144,0.5429101271244857,0.32579133110266956
2024-08-08,0.5834764097386679,0.7210192318881863,0.6397144988684226,0.6174465334751088,0.6337317830315613,0.6979155398910853,0.5792300752729437,0.3533063882162783
2024-08-09,0.5850002446775925,0.7209788493909373,0.6374608891887709,0.618369360246631,0.631413325945281,0.6980028380906939,0.5803156973211606,0.3517945025616248
2024-08-12,0.5826376812644081,0.7127723700610082,0.6281276881403708,0.6334070748579842,0.655923735313164,0.6915598465398932,0.5728901838666304,0.35360722335065126
2024-08-13,0.5886511752435087,0.7233482903294111,0.6438736687352236,0.6432313655700678,0.6677564606507089,0.699366681782476,0.5830343638505523,0.35942868858681076
2024-08-14,0.5884519420411495,0.7241826745994189,0.6474471726219289,0.6429846664529207,0.6586124522907462,0.6818636542469635,0.5817815769783194,0.3614397904378768
2024-08-15,0.5892572102949785,0.7285944843645653,0.65258267634684,0.6662663115913148,0.6745709678191837,0.6767362650745677,0.5880393841992848,0.39650524697344314
2024-08-16,0.5891679193129546,0.7268787128162649,0.6528411934934851,0.6661731532242517,0.6838091450212541,0.6753664258044548,0.584042317128052,0.3984311717620798
2024-08-19,0.5799522199873709,0.732152346846719,0.657468736436155,0.6670974924029053,0.6867910511214426,0.6803157030190669,0.583066172595872,0.3991701023987565
2024-08-20,0.5718652844258549,0.7244633043610966,0.7187520388918084,0.6633436362381089,0.6824200438817115,0.6736904775231632,0.5837468977138659,0.3951220654713719
2024-08-21,0.5670403527888642,0.7218308231098639,0.7173121882990469,0.6667386071354805,0.6802993981728144,0.6681360725441917,0.5807346750981174,0.3880682050094629
2024-08-22,0.5712254947846999,0.7265845333474527,0.7386998188047538,0.6734415728553917,0.6870171166939163,0.6736778477374429,0.581400362998437,0.3753580554471078
2024-08-23,0.5752163904189989,0.7265644664837774,0.750664546307751,0.6758516819591609,0.6947905197091877,0.6803171882294492,0.5647986740250203,0.37381536825160855
2024-08-26,0.5805003240943104,0.7373651742906469,0.747866803616031,0.6734700501576807,0.7036015629069243,0.6727180694393513,0.5614720619038627,0.37941302848049235
2024-08-27,0.5824091251313567,0.7407192955757658,0.7563728333738869,0.6899451249192322,0.7086647969856501,0.6725965859155686,0.5661197655866883,0.3696661749986441
2024-08-28,0.5859675026786071,0.7431088098029722,0.76694732993886,0.6943596750525659,0.7105207459958325,0.6758289641757009,0.5711449129107332,0.3648819186388598
2024-08-29,0.5825796417639368,0.7421390577101847,0.7519011556717925,0.6931219646503103,0.7110555638157455,0.676027777459454,0.5710818203387652,0.3685437290458269
2024-08-30,0.57340143934579,0.7380430867245016,0.7451493876585882,0.6963893797161874,0.724203134274434,0.6765420221310744,0.5568055884285161,0.39913857501954336
2024-09-03,0.6002539537367975,0.7484819658460973,0.7679558963628855,0.6937097001308168,0.7110006505467225,0.7057757620680339,0.562513395312916,0.4339368951634057
2024-09-04,0.6044333265304969,0.7482734728222139,0.7685802559272613,0.6932049120912306,0.7010185250253119,0.7069267341809444,0.5617779117415768,0.44165140267388486
2024-09-05,0.6159871290039265,0.7487844921393536,0.7658578563990658,0.6766392116260616,0.6936941435120286,0.7028059573858887,0.5589586934688693,0.4445902326841611
2024-09-06,0.6972956905329443,0.7587525741822202,0.7686616060280316,0.6926832439623242,0.716034489828543,0.7215055813038763,0.577483728351325,0.4979763821610469
2024-09-09,0.6879989910268651,0.7615130004129388,0.7694015400688025,0.703384189155563,0.713628694929183,0.6962377084080186,0.5799352123085416,0.5354078060063366
2024-09-10,0.6842707381403231,0.7531444172672865,0.7727009359094792,0.7085011029012998,0.7142571047665532,0.7014600300593721,0.5814471701732747,0.4498042591843796
2024-09-11,0.6903579318225114,0.7571920218216647,0.7757673856740347,0.7142326869181601,0.7131975739102184,0.7094762302617538,0.5851191910112092,0.45289186790991665
2024-09-12,0.6830295399741589,0.7570489050251165,0.7818586127760176,0.7186229096068282,0.7070960185226106,0.712793667096202,0.5914669411424881,0.4449802573904549
2024-09-13,0.6876159335165911,0.7600441243651257,0.7825491235068088,0.7180637961764046,0.7082313965120575,0.7173157833896407,0.5941899761706824,0.4350622417951596
2024-09-16,0.6672402277513927,0.7603964511834892,0.7812283099623444,0.7251797773907953,0.7055773888297461,0.7219037638213924,0.5943942583906003,0.4366787173704693
2024-09-17,0.6653402855394812,0.7685235245475178,0.7799496367053813,0.7347103054915973,0.7080292182103909,0.7401054190378197,0.5919386795577439,0.43248090074050777
2024-09-18,0.6519369589634871,0.7681919595091595,0.7882388716928943,0.7344250314879371,0.7081446260146242,0.7378772675320671,0.5940760091640326,0.4420838572510882
2024-09-19,0.6701756789561657,0.7765478998511405,0.800062953931215,0.7364310307486767,0.7199078517535843,0.7507277696654167,0.6120873745093819,0.4550673208539936
2024-09-20,0.6780713192893323,0.777862578902566,0.8004802307370489,0.7477178932871823,0.7269065188747652,0.7405299483632686,0.6095048960824454,0.4533605396639277
2024-09-23,0.6742812148627122,0.7764638763649173,0.8024513646281884,0.7524072869829639,0.7231485004173511,0.73873357843707,0.6102640412754184,0.4535914206939544
2024-09-24,0.6743938068956943,0.7703170821661491,0.800204188007797,0.7527572851535583,0.7243675803010915,0.7383833189723382,0.6097738925789572,0.46483982463467083
2024-09-25,0.6914615469109299,0.7804027885923205,0.7951240554106483,0.7572269660490926,0.7304748778794709,0.7387258500596533,0.6075001739949342,0.4676986558015806
2024-09-26,0.6900609253307647,0.7782843735730918,0.8010751168620401,0.7526481558391654,0.7393625396594743,0.7373442472510541,0.6052176808026104,0.4617355466103701
2024-09-27,0.6889155603381384,0.7776180933795442,0.8028965632802638,0.7574734164125012,0.7411341855447853,0.7326780579979355,0.6063165055790969,0.46150914847865465
2024-09-30,0.6845360554066614,0.7792215053036425,0.8092519780028774,0.7525403048300828,0.739794633432069,0.7366216285653132,0.6207739577971991,0.47979227534567964
2024-10-01,0.6880657238742536,0.7817940256163208,0.8128881755090908,0.7508609761496993,0.7392620872757206,0.7223375751153762,0.6179306829794219,0.4892857377092599
2024-10-02,0.6880577613119788,0.7873028851349886,0.8138641466799199,0.7508351471251622,0.7387751227724773,0.7218408964913566,0.6172154600973776,0.4910518619463611
2024-10-03,0.6826643307487005,0.7833510112268031,0.8042063344525595,0.753063723026703,0.7408084287082001,0.7174088117119365,0.6109077012073822,0.4940708540185243
2024-10-04,0.6782655541996594,0.7792473007129199,0.8017793733718482,0.7528029169702326,0.7472573849942676,0.7158882103762231,0.6120377656506539,0.5049245139481422
2024-10-07,0.6815470115608624,0.7858174582171358,0.785050162487441,0.7597243611346538,0.7494019903051473,0.7231949288579724,0.6460294474428716,0.515077528933118
2024-10-08,0.6903447589399856,0.7888840675048636,0.7892690053373094,0.7637306409998418,0.7492828068968833,0.725594107423528,0.6511434959418824,0.5152282668910243
2024-10-09,0.6930068759617353,0.8012565244858315,0.7927522984383999,0.7663556934030505,0.7413781249912754,0.7220999479346439,0.6567825341865209,0.5158761167103747
2024-10-10,0.6805367945386284,0.7981541182562439,0.7820058113529516,0.7567713437371306,0.7389828746426471,0.7172909019833966,0.6466291012524824,0.5542969466095404
2024-10-11,0.6692283929859661,0.7970482466794765,0.7950379221589516,0.7546354206492827,0.6910190680456969,0.7147694093690857,0.6822777706998489,0.5355401284867738
2024-10-14,0.6761215668324059,0.7974270376370075,0.7943327946308424,0.7479710075858973,0.6866734261361728,0.7215507713890951,0.6795215368694202,0.5303331854181669
2024-10-15,0.6658719297509444,0.7892216355713488,0.7937057212309646,0.751346284921067,0.6752606414461346,0.7078426900586001,0.6765739717524554,0.5262599494929895
2024-10-16,0.6606885100855832,0.7879782732489881,0.7934454293049344,0.7594154333924967,0.6754147694692343,0.7079985610473131,0.6635086590516159,0.5271510042331264
2024-10-17,0.6302755767241939,0.7618062117846621,0.7791915328715976,0.7497602012804152,0.6318927783370785,0.667865015675237,0.6180404359650747,0.5298588383564905
2024-10-18,0.6286204721199241,0.7704421357475486,0.7779708483084005,0.7501639949069401,0.6417374987507017,0.6716293489114565,0.6121863384399239,0.5316859854867068
2024-10-21,0.6303086900857972,0.7641972103073611,0.7723658119734647,0.7474599444141954,0.6490258729694615,0.6768353524855841,0.6039075813443875,0.5241168109069518
2024-10-22,0.6305777759210157,0.7372771590960671,0.7732690749244225,0.7470865035185261,0.6643464393577818,0.6815993733760206,0.6009158055074676,0.5234469034913772
2024-10-23,0.6432352857320371,0.7366672114403188,0.7835766001569371,0.7519492868242763,0.6634240439683603,0.6940462237196504,0.6081942288185502,0.5459476607651166
2024-10-24,0.6351473613895962,0.7861390379344771,0.781223301748472,0.7424011751787624,0.5310514704520528,0.6957001779581082,0.5945541546660605,0.5825726372004214
2024-10-25,0.6221622553364548,0.7916454976980097,0.7688791977390856,0.7396562569536635,0.504579984728255,0.6944085721229363,0.7292036051081306,0.5619075128931965
2024-10-28,0.6664002016539898,0.7736014481029619,0.7772118266951702,0.7398873401682546,0.4834758284666721,0.6760054265646249,0.7180768569056946,0.5098724782047915
2024-10-29,0.5729551187232325,0.7136438658011848,0.7632563443255392,0.6925546787753323,0.47268759139692246,0.5894917604467211,0.6882506857101289,0.46683918159566845
2024-10-30,0.5999568937499223,0.7067578505453557,0.7609803682557899,0.6866516290418426,0.4757287461350607,0.5618769686938199,0.6892081012202631,0.44812592911434845
2024-10-31,0.6459667740583969,0.730314847918624,0.7677321999491601,0.7260077405300911,0.47103151212143946,0.5936228661230606,0.7244234575785465,0.46327570067889107
2024-11-01,0.6227173117654745,0.7438246879371391,0.7556674392317051,0.6826817602906277,0.46466405117171633,0.5771966821426409,0.6864676635665503,0.44076518300316264
2024-11-04,0.6229218453170684,0.7436339486895371,0.7572089488697029,0.6835046974896695,0.46743481029400913,0.5771350835422226,0.6869268290184212,0.4414132727451557
2024-11-05,0.6244727487517019,0.7429486749685701,0.769003969121292,0.6887500767126222,0.47542010380433297,0.5726883388577456,0.696789123867129,0.4450481735975018
2024-11-06,0.551429794894823,0.7433950995395592,0.748508319896683,0.7067989569060986,0.5368847832026489,0.6234233718935417,0.6253894465420949,0.553396752493149
2024-11-07,0.5570082640957635,0.7464147540965367,0.7502131928416002,0.7102073340460521,0.5461393787590094,0.6499706763241266,0.6271280056340244,0.49490487747424844
2024-11-08,0.5432419880522119,0.7430978149275151,0.739601696210812,0.6808852482319114,0.5267208181260525,0.6486858415296709,0.6106624946474714,0.503623251457415
2024-11-11,0.5398054788314223,0.741801564350883,0.7377830308075999,0.6810303965805482,0.5120082289432597,0.6466436884907167,0.6204681001570534,0.5027430160023671
2024-11-12,0.5443108420514576,0.7253352303185657,0.7221352182641969,0.6772250577325614,0.5116495499125187,0.6322017762787662,0.621834225815937,0.502303073297196
2024-11-13,0.5454954875596788,0.7301674966541445,0.7209692298999332,0.6680374539251331,0.5108061739483333,0.6280332482125095,0.6193336760534965,0.5008324720375795
2024-11-14,0.5194934909268363,0.7205966267219949,0.7145580621211617,0.6721195979669511,0.5208614457071229,0.6409336033004641,0.6211359814738596,0.497073180196688
2024-11-15,0.5284991652041697,0.7300884134859248,0.7158642151072413,0.6845131227160984,0.47948979805568803,0.6472745891164357,0.6441344377271835,0.4780185258060571
2024-11-18,0.5232355120372859,0.734808933556006,0.7014465135830403,0.6858394762756015,0.4735825348075263,0.6441599271638143,0.6638850453017123,0.4766390459804449
2024-11-19,0.5246530383672647,0.7345498443597547,0.6952499583610494,0.6855405340191615,0.4722553408542692,0.646044656501653,0.6640271168413435,0.47364103886169556
2024-11-20,0.5241822482163423,0.7338537041699571,0.6954729235061571,0.6895409516582999,0.47402134131852625,0.6459598716051984,0.6635815057036298,0.47294052009795423
2024-11-21,0.5177892461118117,0.7240348023757572,0.691033940964166,0.660796149368041,0.4654693211708401,0.5581561854194727,0.6568898322175828,0.48193717761543275
2024-11-22,0.5265505099403569,0.7257724298156194,0.7047767683664744,0.658278262507582,0.4662611621316919,0.5475652873867557,0.6528159959423121,0.48312282398093764
2024-11-25,0.5374031010356581,0.7233947529808361,0.6818404186026408,0.6485956926137534,0.4509460053737365,0.5437608702994635,0.6548136747563409,0.48071394267928885
2024-11-26,0.4887229075801835,0.714002560126839,0.6212427231400499,0.6578795743301858,0.4557235172557573,0.49021050789393156,0.6486404412417717,0.462718043475128
2024-11-27,0.4856152304220043,0.7163863044334329,0.621744688847675,0.6592819566798774,0.467123445531266,0.4872462028502532,0.6521036589317749,0.4613487799619831
2024-11-29,0.4960926260369664,0.7148781123956075,0.6279967206690056,0.6823789626165063,0.4830273417640968,0.48693623431764055,0.6598280349243025,0.45588833482259733
2024-12-02,0.4952848078861851,0.6996629173176305,0.6002793997641825,0.6483283226853722,0.43206628850598194,0.4158827029198497,0.6039014568178991,0.42681516722384655
2024-12-03,0.4986151293263922,0.6979247923072288,0.5877275629797957,0.6358337430501197,0.4308972679975069,0.45504052781648413,0.577701359470295,0.41601153680654657
2024-12-04,0.5008484899037385,0.7047018331875698,0.5906773729284104,0.6396290299519038,0.4293156084384803,0.46277450802202136,0.5755436314603832,0.46007673624342843
2024-12-05,0.49294758016323814,0.6828353114415777,0.5796657242770763,0.6227547373852493,0.4285376379833373,0.45499552372053126,0.5731113332525687,0.4567572184770045
2024-12-06,0.49843647973208055,0.6799833510459221,0.5700919195720118,0.6099106292214866,0.4304659517830143,0.4407143855722188,0.5554908810663214,0.4669892189986797
2024-12-09,0.47389760500068684,0.6658138507938677,0.5812601408686827,0.6167416352173254,0.43241462836792943,0.42997109514298126,0.5687894104211965,0.48623738661129656
2024-12-10,0.4974406264629092,0.6675212904523853,0.5900277799807094,0.6213356477874705,0.42714805352928625,0.35138197429705226,0.5643569773986813,0.48985846128606875
2024-12-11,0.48194324503235014,0.6761377788902545,0.5980437855771227,0.6298084746954864,0.4367379016972719,0.37050725958547137,0.5730139737690052,0.4869281906905427
